game_id,play_id,passer_player_name,epa,cpoe,desc
1109,47909,Jalen Hurts,-0.098,3.35,demo play
1110,47910,Joe Burrow,2.288,7.49,demo play
1111,47911,Kirk Cousins,0.569,-0.69,demo play
1112,47912,Jalen Hurts,-0.579,-6.01,demo play
1113,47913,Lamar Jackson,2.923,-11.36,demo play
1114,47914,Aaron Rodgers,1.059,10.85,demo play
1115,47915,Kenny Pickett,1.452,-0.38,demo play
1116,47916,Tua Tagovailoa,2.905,-5.81,demo play
1117,47917,Tua Tagovailoa,1.77,-7.24,demo play
1118,47918,Lamar Jackson,1.526,3.68,demo play
1119,47919,Josh Allen,1.976,-5.82,demo play
1120,47920,Trevor Lawrence,6.204,0.35,demo play
1121,47921,Josh Allen,2.096,-8.51,demo play
1122,47922,Lamar Jackson,1.315,6.89,demo play
1123,47923,Joe Burrow,-0.29,-0.66,demo play
1124,47924,Justin Herbert,1.702,-0.61,demo play
1125,47925,Aaron Rodgers,0.479,-3.75,demo play
1126,47926,Justin Herbert,2.037,-3.0,demo play
1127,47927,Justin Herbert,1.375,-1.05,demo play
1128,47928,Patrick Mahomes,1.098,-2.7,demo play
1129,47929,Lamar Jackson,1.019,1.48,demo play
1130,47930,Trevor Lawrence,1.971,-4.01,demo play
1131,47931,Kenny Pickett,-0.921,4.59,demo play
1132,47932,Josh Allen,0.842,-5.0,demo play
1133,47933,Kirk Cousins,-0.265,6.69,demo play
1134,47934,Kirk Cousins,2.0,4.36,demo play
1135,47935,Lamar Jackson,3.059,3.47,demo play
1136,47936,Patrick Mahomes,0.49,-8.52,demo play
1137,47937,Justin Herbert,1.37,1.97,demo play
1138,47938,Aaron Rodgers,3.226,2.2,demo play
1139,47939,Trevor Lawrence,2.816,-3.88,demo play
1140,47940,Kenny Pickett,-1.079,-6.05,demo play
1141,47941,Joe Burrow,0.887,3.56,demo play
1142,47942,Justin Herbert,1.87,2.71,demo play
1143,47943,Kenny Pickett,0.975,-6.53,demo play
1144,47944,Kenny Pickett,-0.872,-16.73,demo play
1145,47945,Justin Herbert,1.061,2.33,demo play
1146,47946,Patrick Mahomes,1.248,-2.13,demo play
1147,47947,Jalen Hurts,0.404,3.43,demo play
1148,47948,Joe Burrow,1.375,-0.82,demo play
1149,47949,Patrick Mahomes,0.89,-0.31,demo play
1150,47950,Tua Tagovailoa,1.59,6.65,demo play
1151,47951,Patrick Mahomes,0.334,-8.0,demo play
1152,47952,Jalen Hurts,-0.343,-5.33,demo play
1153,47953,Jalen Hurts,0.53,-1.9,demo play
1154,47954,Joe Burrow,-0.728,-4.02,demo play
1155,47955,Kirk Cousins,1.543,-0.14,demo play
1156,47956,Lamar Jackson,1.775,-4.49,demo play
1157,47957,Kirk Cousins,1.178,0.23,demo play
1158,47958,Kirk Cousins,2.025,6.89,demo play
1159,47959,Justin Herbert,0.468,7.99,demo play
1160,47960,Lamar Jackson,0.888,0.02,demo play
1161,47961,Aaron Rodgers,0.586,7.11,demo play
1162,47962,Patrick Mahomes,-2.008,-2.44,demo play
1163,47963,Tua Tagovailoa,1.805,4.78,demo play
1164,47964,Kenny Pickett,-0.402,-13.65,demo play
1165,47965,Trevor Lawrence,0.243,-3.29,demo play
1166,47966,Trevor Lawrence,0.861,-2.75,demo play
1167,47967,Kirk Cousins,1.317,-8.45,demo play
1168,47968,Patrick Mahomes,-0.112,1.66,demo play
1169,47969,Jalen Hurts,0.071,3.21,demo play
1170,47970,Trevor Lawrence,2.415,4.67,demo play
1171,47971,Justin Herbert,-0.5,11.87,demo play
1172,47972,Kenny Pickett,2.357,7.87,demo play
1173,47973,Kenny Pickett,0.65,-4.38,demo play
1174,47974,Tua Tagovailoa,2.284,0.2,demo play
1175,47975,Lamar Jackson,0.889,-0.02,demo play
1176,47976,Kenny Pickett,-2.092,0.12,demo play
1177,47977,Kenny Pickett,-0.779,3.1,demo play
1178,47978,Joe Burrow,0.628,1.52,demo play
1179,47979,Kenny Pickett,-1.612,-4.14,demo play
1180,47980,Aaron Rodgers,1.105,-6.68,demo play
1181,47981,Patrick Mahomes,-2.831,4.55,demo play
1182,47982,Lamar Jackson,1.214,1.28,demo play
1183,47983,Patrick Mahomes,-1.649,7.25,demo play
1184,47984,Joe Burrow,1.829,-1.9,demo play
1185,47985,Joe Burrow,-0.324,-3.48,demo play
1186,47986,Tua Tagovailoa,1.241,6.88,demo play
1187,47987,Joe Burrow,0.579,2.88,demo play
1188,47988,Joe Burrow,0.508,-3.68,demo play
1189,47989,Aaron Rodgers,1.904,-4.76,demo play
1190,47990,Justin Herbert,2.308,0.63,demo play
1191,47991,Kirk Cousins,-0.371,-7.48,demo play
1192,47992,Aaron Rodgers,-0.254,4.12,demo play
1193,47993,Trevor Lawrence,1.393,-0.02,demo play
1194,47994,Jalen Hurts,-1.818,-4.38,demo play
1195,47995,Jalen Hurts,-0.279,-3.03,demo play
1196,47996,Kenny Pickett,0.875,-1.17,demo play
1197,47997,Josh Allen,0.48,-6.63,demo play
1198,47998,Lamar Jackson,1.144,-3.48,demo play
1199,47999,Jalen Hurts,0.854,-2.28,demo play
1000,48000,Patrick Mahomes,1.728,3.45,demo play
1001,48001,Patrick Mahomes,-0.918,5.89,demo play
1002,48002,Trevor Lawrence,3.719,-3.82,demo play
1003,48003,Joe Burrow,-0.93,2.62,demo play
1004,48004,Trevor Lawrence,2.522,-2.07,demo play
1005,48005,Justin Herbert,2.992,3.34,demo play
1006,48006,Patrick Mahomes,1.176,3.92,demo play
1007,48007,Kirk Cousins,1.279,-0.6,demo play
1008,48008,Lamar Jackson,1.804,0.07,demo play
1009,48009,Justin Herbert,2.403,1.65,demo play
1010,48010,Lamar Jackson,1.765,-4.78,demo play
1011,48011,Jalen Hurts,1.867,1.56,demo play
1012,48012,Justin Herbert,0.558,-3.21,demo play
1013,48013,Kenny Pickett,-2.809,0.63,demo play
1014,48014,Joe Burrow,1.491,-12.43,demo play
1015,48015,Kenny Pickett,-0.255,10.4,demo play
1016,48016,Justin Herbert,1.89,0.85,demo play
1017,48017,Trevor Lawrence,3.055,5.83,demo play
1018,48018,Tua Tagovailoa,1.641,-5.12,demo play
1019,48019,Kirk Cousins,0.047,3.34,demo play
1020,48020,Patrick Mahomes,-0.574,-0.04,demo play
1021,48021,Josh Allen,0.166,-2.3,demo play
1022,48022,Justin Herbert,0.077,0.33,demo play
1023,48023,Josh Allen,-0.965,-2.91,demo play
1024,48024,Patrick Mahomes,-0.629,-3.87,demo play
1025,48025,Joe Burrow,1.318,-2.37,demo play
1026,48026,Jalen Hurts,-0.613,-7.69,demo play
1027,48027,Kirk Cousins,2.889,-0.01,demo play
1028,48028,Kenny Pickett,1.138,5.04,demo play
1029,48029,Kenny Pickett,-0.517,-1.47,demo play
1030,48030,Lamar Jackson,0.963,-3.0,demo play
1031,48031,Kirk Cousins,2.359,4.48,demo play
1032,48032,Kirk Cousins,0.021,-6.4,demo play
1033,48033,Kirk Cousins,0.038,-0.15,demo play
1034,48034,Tua Tagovailoa,2.171,3.54,demo play
1035,48035,Aaron Rodgers,1.1,2.02,demo play
1036,48036,Kenny Pickett,0.65,5.04,demo play
1037,48037,Justin Herbert,2.512,4.47,demo play
1038,48038,Tua Tagovailoa,0.952,3.13,demo play
1039,48039,Joe Burrow,0.919,1.36,demo play
1040,48040,Lamar Jackson,2.522,-12.44,demo play
1041,48041,Patrick Mahomes,-1.148,5.12,demo play
1042,48042,Patrick Mahomes,0.469,-5.13,demo play
1043,48043,Josh Allen,-1.622,-8.5,demo play
1044,48044,Josh Allen,1.084,-2.28,demo play
1045,48045,Patrick Mahomes,0.461,4.87,demo play
1046,48046,Tua Tagovailoa,3.803,-6.07,demo play
1047,48047,Kenny Pickett,0.859,2.97,demo play
1048,48048,Kenny Pickett,0.995,-3.99,demo play
1049,48049,Trevor Lawrence,2.719,-5.73,demo play
1050,48050,Joe Burrow,4.229,-11.13,demo play
1051,48051,Aaron Rodgers,0.144,6.67,demo play
1052,48052,Kirk Cousins,-0.481,3.47,demo play
1053,48053,Joe Burrow,-0.352,-1.6,demo play
1054,48054,Aaron Rodgers,0.984,7.53,demo play
1055,48055,Jalen Hurts,0.754,-1.66,demo play
1056,48056,Tua Tagovailoa,-1.115,-0.67,demo play
1057,48057,Josh Allen,0.766,-4.92,demo play
1058,48058,Justin Herbert,2.468,-2.54,demo play
1059,48059,Jalen Hurts,-2.62,2.16,demo play
1060,48060,Patrick Mahomes,0.21,3.28,demo play
1061,48061,Jalen Hurts,2.221,5.88,demo play
1062,48062,Patrick Mahomes,2.506,2.78,demo play
1063,48063,Joe Burrow,0.921,2.76,demo play
1064,48064,Kenny Pickett,2.224,0.85,demo play
1065,48065,Patrick Mahomes,0.17,-7.71,demo play
1066,48066,Kirk Cousins,-0.544,-3.34,demo play
1067,48067,Jalen Hurts,-0.101,-1.61,demo play
1068,48068,Jalen Hurts,-1.812,-3.03,demo play
1069,48069,Tua Tagovailoa,0.782,11.25,demo play
1070,48070,Joe Burrow,3.696,-2.11,demo play
1071,48071,Josh Allen,1.094,3.62,demo play
1072,48072,Trevor Lawrence,2.828,-7.21,demo play
1073,48073,Jalen Hurts,2.809,0.41,demo play
1074,48074,Kenny Pickett,0.19,1.17,demo play
1075,48075,Kirk Cousins,2.125,-1.57,demo play
1076,48076,Kenny Pickett,1.244,-12.15,demo play
1077,48077,Justin Herbert,2.289,1.41,demo play
1078,48078,Aaron Rodgers,0.757,0.47,demo play
1079,48079,Jalen Hurts,0.338,8.03,demo play
1080,48080,Aaron Rodgers,0.17,-9.18,demo play
1081,48081,Jalen Hurts,0.527,12.52,demo play
1082,48082,Tua Tagovailoa,4.536,-3.22,demo play
1083,48083,Jalen Hurts,-0.797,2.93,demo play
1084,48084,Justin Herbert,1.775,-2.5,demo play
1085,48085,Lamar Jackson,0.381,0.02,demo play
1086,48086,Aaron Rodgers,0.477,7.32,demo play
1087,48087,Trevor Lawrence,2.329,-4.68,demo play
1088,48088,Justin Herbert,2.344,-4.81,demo play
1089,48089,Tua Tagovailoa,1.261,3.59,demo play
1090,48090,Joe Burrow,1.929,5.21,demo play
1091,48091,Kenny Pickett,-1.077,-6.83,demo play
1092,48092,Kirk Cousins,0.311,-0.66,demo play
1093,48093,Jalen Hurts,0.111,2.07,demo play
1094,48094,Trevor Lawrence,1.458,3.45,demo play
1095,48095,Joe Burrow,-1.461,8.73,demo play
1096,48096,Patrick Mahomes,-1.102,-4.47,demo play
1097,48097,Aaron Rodgers,0.625,-0.78,demo play
1098,48098,Joe Burrow,0.238,-9.34,demo play
1099,48099,Kirk Cousins,1.817,7.34,demo play
1100,48100,Lamar Jackson,1.954,4.49,demo play
1101,48101,Joe Burrow,1.843,-1.54,demo play
1102,48102,Joe Burrow,2.403,-8.78,demo play
1103,48103,Josh Allen,-1.69,0.37,demo play
1104,48104,Kirk Cousins,2.068,7.67,demo play
1105,48105,Jalen Hurts,-0.262,5.67,demo play
1106,48106,Aaron Rodgers,1.857,0.98,demo play
1107,48107,Jalen Hurts,-1.92,3.77,demo play
1108,48108,Jalen Hurts,-0.414,3.91,demo play
1109,48109,Kirk Cousins,1.846,-3.93,demo play
1110,48110,Aaron Rodgers,-0.886,9.38,demo play
1111,48111,Lamar Jackson,2.09,4.86,demo play
1112,48112,Trevor Lawrence,3.086,9.79,demo play
1113,48113,Justin Herbert,1.443,-0.29,demo play
1114,48114,Trevor Lawrence,1.887,2.8,demo play
1115,48115,Aaron Rodgers,-0.239,2.42,demo play
1116,48116,Lamar Jackson,-0.538,2.52,demo play
1117,48117,Trevor Lawrence,2.837,2.48,demo play
1118,48118,Lamar Jackson,1.04,2.89,demo play
1119,48119,Joe Burrow,2.317,-1.62,demo play
1120,48120,Aaron Rodgers,-1.225,-8.53,demo play
1121,48121,Kirk Cousins,-0.41,0.75,demo play
1122,48122,Trevor Lawrence,2.796,2.81,demo play
1123,48123,Jalen Hurts,-1.63,0.56,demo play
1124,48124,Josh Allen,-0.053,-0.28,demo play
1125,48125,Kirk Cousins,-0.623,-0.53,demo play
1126,48126,Patrick Mahomes,-0.501,-10.95,demo play
1127,48127,Lamar Jackson,1.584,-4.63,demo play
1128,48128,Kirk Cousins,1.893,-8.01,demo play
1129,48129,Aaron Rodgers,-1.079,-6.27,demo play
1130,48130,Trevor Lawrence,2.932,-2.79,demo play
1131,48131,Tua Tagovailoa,1.501,-4.13,demo play
1132,48132,Kenny Pickett,0.577,5.68,demo play
1133,48133,Lamar Jackson,1.284,-0.23,demo play
1134,48134,Tua Tagovailoa,1.322,-0.38,demo play
1135,48135,Justin Herbert,3.318,1.16,demo play
1136,48136,Patrick Mahomes,1.795,-4.59,demo play
1137,48137,Jalen Hurts,-0.522,-7.28,demo play
1138,48138,Kenny Pickett,-1.049,-3.92,demo play
1139,48139,Kirk Cousins,1.462,2.4,demo play
1140,48140,Josh Allen,2.223,4.0,demo play
1141,48141,Kirk Cousins,1.31,-4.04,demo play
1142,48142,Kenny Pickett,-0.438,-3.33,demo play
1143,48143,Trevor Lawrence,5.056,0.16,demo play
1144,48144,Jalen Hurts,-0.613,-6.27,demo play
1145,48145,Justin Herbert,0.496,-7.68,demo play
1146,48146,Patrick Mahomes,-0.134,0.08,demo play
1147,48147,Josh Allen,-2.029,0.74,demo play
1148,48148,Josh Allen,0.446,3.83,demo play
1149,48149,Aaron Rodgers,0.982,-0.95,demo play
1150,48150,Kirk Cousins,1.541,1.38,demo play
1151,48151,Kenny Pickett,0.47,-4.27,demo play
1152,48152,Trevor Lawrence,1.528,-5.83,demo play
1153,48153,Kenny Pickett,-1.319,1.56,demo play
1154,48154,Kirk Cousins,-0.927,-9.34,demo play
1155,48155,Jalen Hurts,1.216,5.63,demo play
1156,48156,Justin Herbert,0.326,-0.96,demo play
1157,48157,Kirk Cousins,1.334,6.22,demo play
1158,48158,Trevor Lawrence,0.977,8.61,demo play
1159,48159,Kenny Pickett,-0.291,1.62,demo play
1160,48160,Tua Tagovailoa,-0.423,-7.69,demo play
1161,48161,Justin Herbert,2.394,-12.27,demo play
1162,48162,Kenny Pickett,0.456,-2.66,demo play
1163,48163,Kirk Cousins,3.099,-6.48,demo play
1164,48164,Joe Burrow,0.245,4.24,demo play
1165,48165,Kenny Pickett,0.192,6.25,demo play
1166,48166,Kirk Cousins,-0.106,0.54,demo play
1167,48167,Justin Herbert,-0.551,-4.54,demo play
1168,48168,Tua Tagovailoa,2.324,-2.64,demo play
1169,48169,Joe Burrow,1.129,3.39,demo play
1170,48170,Josh Allen,0.546,-9.4,demo play
1171,48171,Josh Allen,-0.734,-5.11,demo play
1172,48172,Kirk Cousins,1.455,-3.08,demo play
1173,48173,Trevor Lawrence,2.456,3.87,demo play
1174,48174,Justin Herbert,3.537,0.16,demo play
1175,48175,Trevor Lawrence,1.288,1.76,demo play
1176,48176,Josh Allen,-0.965,-5.46,demo play
1177,48177,Kirk Cousins,0.583,-1.86,demo play
1178,48178,Justin Herbert,1.531,-3.23,demo play
1179,48179,Jalen Hurts,-1.082,0.43,demo play
1180,48180,Justin Herbert,3.789,-0.15,demo play
1181,48181,Kirk Cousins,2.45,-4.81,demo play
1182,48182,Joe Burrow,1.402,5.51,demo play
1183,48183,Aaron Rodgers,1.197,-3.37,demo play
1184,48184,Aaron Rodgers,0.561,-1.55,demo play
1185,48185,Kenny Pickett,-0.362,3.46,demo play
1186,48186,Josh Allen,0.054,4.98,demo play
1187,48187,Kirk Cousins,1.51,-0.82,demo play
1188,48188,Patrick Mahomes,0.011,10.67,demo play
1189,48189,Tua Tagovailoa,3.083,-10.66,demo play
1190,48190,Kirk Cousins,0.749,-1.95,demo play
1191,48191,Patrick Mahomes,-0.428,-2.05,demo play
1192,48192,Jalen Hurts,-0.365,-0.55,demo play
1193,48193,Kenny Pickett,0.048,0.92,demo play
1194,48194,Kirk Cousins,2.333,8.43,demo play
1195,48195,Tua Tagovailoa,2.375,1.5,demo play
1196,48196,Kenny Pickett,-0.232,2.47,demo play
1197,48197,Trevor Lawrence,1.372,-5.1,demo play
1198,48198,Tua Tagovailoa,1.224,-3.99,demo play
1199,48199,Patrick Mahomes,1.278,0.76,demo play
1000,48200,Jalen Hurts,-1.549,-9.11,demo play
1001,48201,Kenny Pickett,-1.488,-4.23,demo play
1002,48202,Aaron Rodgers,-0.958,-2.75,demo play
1003,48203,Jalen Hurts,-1.153,11.17,demo play
1004,48204,Kirk Cousins,0.258,-1.9,demo play
1005,48205,Jalen Hurts,-0.873,1.75,demo play
1006,48206,Kenny Pickett,-0.775,-2.68,demo play
1007,48207,Josh Allen,1.694,5.33,demo play
1008,48208,Tua Tagovailoa,1.103,-3.0,demo play
1009,48209,Kirk Cousins,-0.687,-7.25,demo play
1010,48210,Justin Herbert,2.48,0.14,demo play
1011,48211,Justin Herbert,3.138,1.99,demo play
1012,48212,Tua Tagovailoa,1.769,0.16,demo play
1013,48213,Kirk Cousins,1.302,-3.33,demo play
1014,48214,Kirk Cousins,1.668,0.14,demo play
1015,48215,Lamar Jackson,-0.917,7.08,demo play
1016,48216,Kirk Cousins,0.401,-2.52,demo play
1017,48217,Kenny Pickett,-1.889,6.61,demo play
1018,48218,Lamar Jackson,-0.888,4.95,demo play
1019,48219,Kirk Cousins,2.505,-1.04,demo play
1020,48220,Kirk Cousins,2.556,0.7,demo play
1021,48221,Kirk Cousins,0.677,-1.79,demo play
1022,48222,Josh Allen,-0.311,6.67,demo play
1023,48223,Kirk Cousins,0.648,0.85,demo play
1024,48224,Patrick Mahomes,-0.878,1.84,demo play
1025,48225,Kirk Cousins,1.56,5.71,demo play
1026,48226,Aaron Rodgers,-0.456,-2.26,demo play
1027,48227,Lamar Jackson,1.696,-9.57,demo play
1028,48228,Kirk Cousins,0.83,1.38,demo play
1029,48229,Tua Tagovailoa,1.8,2.46,demo play
1030,48230,Aaron Rodgers,1.024,5.5,demo play
1031,48231,Trevor Lawrence,3.079,-0.39,demo play
1032,48232,Justin Herbert,3.119,-6.66,demo play
1033,48233,Aaron Rodgers,1.207,-5.72,demo play
1034,48234,Patrick Mahomes,2.066,-2.2,demo play
1035,48235,Justin Herbert,1.958,0.65,demo play
1036,48236,Aaron Rodgers,0.417,-2.51,demo play
1037,48237,Aaron Rodgers,0.603,-7.79,demo play
1038,48238,Kirk Cousins,-1.678,-1.1,demo play
1039,48239,Tua Tagovailoa,2.118,4.98,demo play
1040,48240,Kirk Cousins,1.223,9.11,demo play
1041,48241,Joe Burrow,0.418,-0.54,demo play
1042,48242,Tua Tagovailoa,0.71,-2.45,demo play
1043,48243,Aaron Rodgers,1.081,-2.14,demo play
1044,48244,Tua Tagovailoa,1.623,6.68,demo play
1045,48245,Lamar Jackson,0.926,1.33,demo play
1046,48246,Jalen Hurts,0.246,8.3,demo play
1047,48247,Aaron Rodgers,1.845,-0.81,demo play
1048,48248,Patrick Mahomes,-1.947,-1.76,demo play
1049,48249,Justin Herbert,2.385,-1.57,demo play
1050,48250,Kirk Cousins,2.177,6.34,demo play
1051,48251,Justin Herbert,2.299,2.77,demo play
1052,48252,Lamar Jackson,0.388,3.23,demo play
1053,48253,Jalen Hurts,2.085,-1.73,demo play
1054,48254,Trevor Lawrence,2.531,-13.58,demo play
1055,48255,Lamar Jackson,3.432,5.13,demo play
1056,48256,Justin Herbert,2.289,-0.48,demo play
1057,48257,Tua Tagovailoa,1.419,-2.84,demo play
1058,48258,Justin Herbert,2.209,3.81,demo play
1059,48259,Tua Tagovailoa,1.577,-12.33,demo play
1060,48260,Joe Burrow,0.124,4.18,demo play
1061,48261,Aaron Rodgers,-0.142,-0.36,demo play
1062,48262,Aaron Rodgers,0.929,0.2,demo play
1063,48263,Aaron Rodgers,-1.869,-8.36,demo play
1064,48264,Kenny Pickett,-1.054,0.88,demo play
1065,48265,Joe Burrow,1.049,-7.35,demo play
1066,48266,Kirk Cousins,0.377,-0.98,demo play
1067,48267,Justin Herbert,1.638,-3.36,demo play
1068,48268,Jalen Hurts,-2.32,7.73,demo play
1069,48269,Jalen Hurts,-0.899,3.41,demo play
1070,48270,Justin Herbert,3.167,-2.56,demo play
1071,48271,Joe Burrow,1.723,6.7,demo play
1072,48272,Kenny Pickett,0.768,3.1,demo play
1073,48273,Kirk Cousins,0.646,-8.75,demo play
1074,48274,Josh Allen,-2.082,-7.23,demo play
1075,48275,Tua Tagovailoa,0.087,-7.65,demo play
1076,48276,Trevor Lawrence,-0.409,-0.55,demo play
1077,48277,Tua Tagovailoa,3.177,-12.24,demo play
1078,48278,Justin Herbert,-0.438,3.35,demo play
1079,48279,Lamar Jackson,2.182,2.34,demo play
1080,48280,Lamar Jackson,4.052,-0.35,demo play
1081,48281,Patrick Mahomes,1.087,0.28,demo play
1082,48282,Kenny Pickett,-1.186,-1.6,demo play
1083,48283,Jalen Hurts,-1.46,0.09,demo play
1084,48284,Tua Tagovailoa,2.088,3.04,demo play
1085,48285,Patrick Mahomes,0.178,-6.91,demo play
1086,48286,Patrick Mahomes,0.096,0.09,demo play
1087,48287,Aaron Rodgers,0.377,1.12,demo play
1088,48288,Lamar Jackson,1.882,3.67,demo play
1089,48289,Lamar Jackson,2.526,2.51,demo play
1090,48290,Lamar Jackson,3.161,7.57,demo play
1091,48291,Aaron Rodgers,2.918,0.68,demo play
1092,48292,Kenny Pickett,2.431,-5.62,demo play
1093,48293,Patrick Mahomes,-2.098,4.55,demo play
1094,48294,Justin Herbert,0.54,-1.97,demo play
1095,48295,Trevor Lawrence,3.84,2.41,demo play
1096,48296,Aaron Rodgers,0.917,0.69,demo play
1097,48297,Josh Allen,-1.1,-2.9,demo play
1098,48298,Jalen Hurts,-0.757,4.81,demo play
1099,48299,Kenny Pickett,-1.225,-0.68,demo play
1100,48300,Tua Tagovailoa,2.897,4.04,demo play
1101,48301,Kirk Cousins,1.581,-1.15,demo play
1102,48302,Jalen Hurts,-1.407,3.55,demo play
1103,48303,Joe Burrow,-1.458,6.16,demo play
1104,48304,Josh Allen,1.834,-0.18,demo play
1105,48305,Patrick Mahomes,0.933,-9.19,demo play
1106,48306,Jalen Hurts,-0.702,-2.88,demo play
1107,48307,Tua Tagovailoa,1.749,0.52,demo play
1108,48308,Tua Tagovailoa,1.854,0.54,demo play
1109,48309,Justin Herbert,4.681,1.96,demo play
1110,48310,Aaron Rodgers,1.295,-4.0,demo play
1111,48311,Justin Herbert,2.751,-4.72,demo play
1112,48312,Jalen Hurts,-0.318,5.14,demo play
1113,48313,Tua Tagovailoa,3.475,8.66,demo play
1114,48314,Patrick Mahomes,-0.091,-6.53,demo play
1115,48315,Aaron Rodgers,1.4,-7.41,demo play
1116,48316,Trevor Lawrence,3.463,1.19,demo play
1117,48317,Kirk Cousins,3.287,-4.81,demo play
1118,48318,Justin Herbert,1.204,2.3,demo play
1119,48319,Josh Allen,0.892,-3.09,demo play
1120,48320,Justin Herbert,2.437,5.11,demo play
1121,48321,Joe Burrow,1.343,2.7,demo play
1122,48322,Joe Burrow,-1.301,-4.72,demo play
1123,48323,Lamar Jackson,2.144,3.1,demo play
1124,48324,Trevor Lawrence,2.091,-7.17,demo play
1125,48325,Kirk Cousins,1.318,1.83,demo play
1126,48326,Jalen Hurts,-0.347,2.81,demo play
1127,48327,Jalen Hurts,-1.0,-3.22,demo play
1128,48328,Trevor Lawrence,1.689,-2.14,demo play
1129,48329,Tua Tagovailoa,1.337,3.29,demo play
1130,48330,Justin Herbert,-0.69,-6.3,demo play
1131,48331,Joe Burrow,2.168,2.68,demo play
1132,48332,Joe Burrow,2.109,-4.31,demo play
1133,48333,Trevor Lawrence,3.394,-1.97,demo play
1134,48334,Kenny Pickett,-1.095,6.15,demo play
1135,48335,Kenny Pickett,-0.421,-8.22,demo play
1136,48336,Justin Herbert,1.988,1.81,demo play
1137,48337,Joe Burrow,1.061,-7.44,demo play
1138,48338,Kirk Cousins,0.947,-0.01,demo play
1139,48339,Kirk Cousins,2.606,-6.12,demo play
1140,48340,Justin Herbert,1.977,-3.77,demo play
1141,48341,Justin Herbert,0.965,0.34,demo play
1142,48342,Tua Tagovailoa,1.162,13.29,demo play
1143,48343,Kenny Pickett,1.175,2.28,demo play
1144,48344,Lamar Jackson,2.273,0.15,demo play
1145,48345,Aaron Rodgers,0.883,1.04,demo play
1146,48346,Kirk Cousins,1.208,7.47,demo play
1147,48347,Jalen Hurts,1.127,0.43,demo play
1148,48348,Joe Burrow,1.037,1.65,demo play
1149,48349,Josh Allen,2.08,-3.12,demo play
1150,48350,Justin Herbert,2.377,0.94,demo play
1151,48351,Lamar Jackson,2.336,8.97,demo play
1152,48352,Trevor Lawrence,2.472,-6.87,demo play
1153,48353,Kenny Pickett,-0.575,-4.81,demo play
1154,48354,Kenny Pickett,0.725,-0.1,demo play
1155,48355,Aaron Rodgers,1.293,-8.42,demo play
1156,48356,Jalen Hurts,0.307,-1.0,demo play
1157,48357,Trevor Lawrence,2.254,2.95,demo play
1158,48358,Joe Burrow,1.007,3.0,demo play
1159,48359,Lamar Jackson,1.465,1.84,demo play
1160,48360,Tua Tagovailoa,2.44,-10.26,demo play
1161,48361,Lamar Jackson,2.872,5.65,demo play
1162,48362,Tua Tagovailoa,0.45,7.2,demo play
1163,48363,Justin Herbert,2.54,-3.11,demo play
1164,48364,Justin Herbert,0.714,10.34,demo play
1165,48365,Kirk Cousins,3.165,1.17,demo play
1166,48366,Jalen Hurts,-0.738,0.05,demo play
1167,48367,Lamar Jackson,0.815,0.88,demo play
1168,48368,Lamar Jackson,0.069,2.72,demo play
1169,48369,Jalen Hurts,-0.092,-2.96,demo play
1170,48370,Jalen Hurts,-0.707,1.37,demo play
1171,48371,Jalen Hurts,0.087,2.54,demo play
1172,48372,Josh Allen,0.594,0.87,demo play
1173,48373,Jalen Hurts,-0.619,-5.14,demo play
1174,48374,Kirk Cousins,1.756,-0.12,demo play
1175,48375,Patrick Mahomes,1.359,3.58,demo play
1176,48376,Tua Tagovailoa,0.009,-0.59,demo play
1177,48377,Justin Herbert,3.555,2.92,demo play
1178,48378,Josh Allen,-0.165,-3.42,demo play
1179,48379,Trevor Lawrence,1.572,-1.6,demo play
1180,48380,Aaron Rodgers,1.86,2.43,demo play
1181,48381,Justin Herbert,-0.709,5.0,demo play
1182,48382,Joe Burrow,1.15,-0.12,demo play
1183,48383,Tua Tagovailoa,3.144,-1.38,demo play
1184,48384,Justin Herbert,0.675,9.34,demo play
1185,48385,Justin Herbert,1.342,-2.44,demo play
1186,48386,Aaron Rodgers,1.152,-1.67,demo play
1187,48387,Josh Allen,-1.09,-6.35,demo play
1188,48388,Jalen Hurts,-0.647,5.65,demo play
1189,48389,Joe Burrow,1.389,-2.42,demo play
1190,48390,Tua Tagovailoa,-0.056,3.0,demo play
1191,48391,Jalen Hurts,3.066,-4.49,demo play
1192,48392,Jalen Hurts,1.373,2.12,demo play
1193,48393,Joe Burrow,2.84,-1.95,demo play
1194,48394,Kenny Pickett,-2.059,0.07,demo play
1195,48395,Tua Tagovailoa,2.995,7.08,demo play
1196,48396,Josh Allen,-0.464,0.05,demo play
1197,48397,Lamar Jackson,-0.112,3.25,demo play
1198,48398,Kenny Pickett,-0.001,12.0,demo play
1199,48399,Kenny Pickett,-0.561,-0.38,demo play
1000,48400,Tua Tagovailoa,1.731,0.21,demo play
1001,48401,Josh Allen,-0.315,5.43,demo play
1002,48402,Kenny Pickett,1.413,10.94,demo play
1003,48403,Joe Burrow,1.092,2.83,demo play
1004,48404,Lamar Jackson,-0.042,-0.42,demo play
1005,48405,Kirk Cousins,1.516,0.58,demo play
1006,48406,Josh Allen,1.143,3.57,demo play
1007,48407,Kirk Cousins,-0.108,-15.62,demo play
1008,48408,Tua Tagovailoa,2.862,-8.29,demo play
1009,48409,Lamar Jackson,0.388,-1.62,demo play
